property_type,neighborhood,city,price,sq_m_built,n_bedrooms,bathrooms,floor,year_built,exterior,lift,terrace,balcony,second_hand,needs_renovating,parking,swimming_pool,garden,air_conditioning,heating,price_cheap_city,price_cheap_neigh,price_cheap_property
Flat / apartment,L'Antiga Esquerra de l'Eixample,Barcelona,700000.0,91,2,2,5,1940.0,1,1,0,0,1,0,0,0,0,0,0,3.086356414343004,7.297554020192702,2.0306348219860992
Flat / apartment,L'Antiga Esquerra de l'Eixample,Barcelona,470000.0,86,3,2,2,1941.6016949152543,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,7.297554020192702,2.0306348219860992
Flat / apartment,L'Antiga Esquerra de l'Eixample,Barcelona,530000.0,130,4,2,1,1968.0,1,1,1,0,1,1,0,0,0,0,1,3.086356414343004,7.297554020192702,2.0306348219860992
Flat / apartment,Eixample,Barcelona,1295000.0,168,4,2,1,1930.0,0,1,1,0,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992
Flat / apartment,Eixample,Barcelona,725000.0,110,2,2,0,1962.0,0,1,1,0,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992
Flat / apartment,La Guineueta,Barcelona,219000.0,91,3,1,1,1968.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,2.679310344827586,2.0306348219860992
Flat / apartment,Nou Barris,Barcelona,156000.0,59,2,1,0,1966.0,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992
Flat / apartment,La Trinitat Nova,Barcelona,112854.0,78,2,1,0,1959.8333333333333,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,1.2574010498785033,2.0306348219860992
Flat / apartment,Sant Andreu,Barcelona,525000.0,116,4,2,2,1965.5420560747664,1,1,1,0,0,0,0,0,0,1,1,3.086356414343004,3.467960665868322,2.0306348219860992
Semi-detached house,Sant Andreu,Barcelona,595000.0,236,8,2,0,1900.0,0,0,1,0,1,1,0,1,1,0,1,3.086356414343004,3.467960665868322,3.4085514742519782
Flat / apartment,Sant Andreu,Barcelona,325000.0,75,3,1,1,1971.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.467960665868322,2.0306348219860992
Flat / apartment,Sant Antoni,Barcelona,550000.0,110,3,2,1,1920.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.0096552807905,2.0306348219860992
Flat / apartment,Eixample,Barcelona,380000.0,95,5,2,5,1971.0,1,1,0,1,1,1,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992
Flat / apartment,Sant Antoni,Barcelona,675000.0,188,4,2,2,1977.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,5.0096552807905,2.0306348219860992
Flat / apartment,Sant Antoni,Barcelona,598000.0,134,4,2,6,1980.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,5.0096552807905,2.0306348219860992
Flat / apartment,Sant Antoni,Barcelona,598000.0,136,2,2,0,1940.59375,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,5.0096552807905,2.0306348219860992
Flat / apartment,Eixample,Barcelona,535000.0,82,2,2,0,1943.2987804878048,1,1,0,1,1,0,0,0,0,1,0,3.086356414343004,8.659348167488476,2.0306348219860992
Flat / apartment,Sant Antoni,Barcelona,230000.0,56,2,1,0,1895.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.0096552807905,2.0306348219860992
Duplex,El Putxet i el Farró,Barcelona,490000.0,89,2,2,0,2008.0,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,7.038456549395907,2.866960588752642
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,400000.0,70,2,1,3,1964.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,El Putxet i el Farró,Barcelona,588000.0,110,2,2,4,1964.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,7.038456549395907,2.0306348219860992
Penthouse,El Putxet i el Farró,Barcelona,1350000.0,180,2,3,10,1967.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,7.038456549395907,3.0305791993286255
Flat / apartment,Porta,Barcelona,220000.0,74,3,1,1,1957.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.551998477815288,2.0306348219860992
Flat / apartment,Porta,Barcelona,89000.0,80,2,1,0,1960.0,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,2.551998477815288,2.0306348219860992
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,655000.0,101,3,2,6,1999.662162162162,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,10.797194759263725,2.0306348219860992
Penthouse,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,2500000.0,153,3,3,21,1999.662162162162,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,10.797194759263725,3.0305791993286255
Flat / apartment,Sant Martí,Barcelona,560000.0,80,2,2,3,2016.0,1,1,0,0,1,0,1,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992
Semi-detached house,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,975000.0,250,4,3,4,2000.0,0,0,1,0,1,0,1,1,1,0,1,3.086356414343004,10.797194759263725,3.4085514742519782
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,1300000.0,140,3,2,8,1999.662162162162,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,10.797194759263725,2.0306348219860992
Penthouse,Sants-Montjuïc,Barcelona,346000.0,60,1,1,5,1954.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.1317820110923558,3.0305791993286255
Flat / apartment,El Poble Sec - Parc de Montjuïc,Barcelona,172000.0,46,3,1,2,1932.0,0,0,0,0,1,1,0,0,0,0,0,3.086356414343004,3.341684391708173,2.0306348219860992
Flat / apartment,Sants-Montjuïc,Barcelona,239000.0,80,3,1,0,1962.0681818181818,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.1317820110923558,2.0306348219860992
Flat / apartment,El Poble Sec - Parc de Montjuïc,Barcelona,390000.0,98,4,2,5,1972.0,1,1,1,0,1,1,0,0,0,1,1,3.086356414343004,3.341684391708173,2.0306348219860992
Flat / apartment,El Poble Sec - Parc de Montjuïc,Barcelona,259000.0,57,2,1,1,1934.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.341684391708173,2.0306348219860992
Flat / apartment,El Poble Sec - Parc de Montjuïc,Barcelona,325000.0,76,3,1,1,1941.0919540229886,0,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.341684391708173,2.0306348219860992
Flat / apartment,Sants-Montjuïc,Barcelona,175000.0,60,3,1,3,1962.0681818181818,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,3.1317820110923558,2.0306348219860992
Studio flat,Sants-Montjuïc,Barcelona,173000.0,68,0,1,0,1962.0681818181818,0,0,1,0,1,0,0,0,0,0,1,3.086356414343004,3.1317820110923558,1.0
Flat / apartment,Vila de Gràcia,Barcelona,650000.0,130,3,2,0,1947.110294117647,0,1,0,1,1,0,0,0,0,0,1,3.086356414343004,5.521576260280014,2.0306348219860992
Duplex,Vila de Gràcia,Barcelona,1075000.0,261,4,3,3,1906.0,0,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.521576260280014,2.866960588752642
Duplex,Vila de Gràcia,Barcelona,770000.0,130,2,3,0,1890.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,5.521576260280014,2.866960588752642
Flat / apartment,Vila de Gràcia,Barcelona,998000.0,117,3,1,2,1930.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.521576260280014,2.0306348219860992
Flat / apartment,Vila de Gràcia,Barcelona,420000.0,73,3,2,3,1930.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.521576260280014,2.0306348219860992
Flat / apartment,Vila de Gràcia,Barcelona,410000.0,82,3,1,0,2020.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.521576260280014,2.0306348219860992
Flat / apartment,Vila de Gràcia,Barcelona,630000.0,167,5,3,3,1959.0,1,1,1,0,1,0,0,0,0,0,1,3.086356414343004,5.521576260280014,2.0306348219860992
Flat / apartment,La Marina del Prat Vermell,Barcelona,376000.0,94,3,2,2,2010.0,0,1,1,0,0,0,1,0,0,0,1,3.086356414343004,3.14334844465879,2.0306348219860992
Studio flat,Sarrià,Barcelona,199000.0,52,0,1,0,1856.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,11.792959780691179,1.0
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,1290000.0,250,4,4,4,1973.1707317073171,1,1,1,0,1,1,1,0,0,0,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sarrià,Barcelona,549000.0,105,4,2,1,1970.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,11.792959780691179,2.0306348219860992
Penthouse,Sarrià,Barcelona,1750000.0,299,5,4,5,1980.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,11.792959780691179,3.0305791993286255
Duplex,El Guinardó,Barcelona,800000.0,178,4,3,0,2005.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,3.896805106931062,2.866960588752642
Flat / apartment,El Guinardó,Barcelona,258000.0,76,3,1,1,1969.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.896805106931062,2.0306348219860992
Flat / apartment,El Guinardó,Barcelona,349000.0,80,2,1,0,1983.0841121495328,1,0,1,0,1,0,0,0,0,0,1,3.086356414343004,3.896805106931062,2.0306348219860992
Flat / apartment,El Guinardó,Barcelona,170000.0,64,2,1,0,1983.0841121495328,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.896805106931062,2.0306348219860992
Flat / apartment,El Guinardó,Barcelona,390000.0,128,4,2,0,1983.0841121495328,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.896805106931062,2.0306348219860992
Flat / apartment,El Guinardó,Barcelona,330000.0,141,2,1,0,1973.0,1,0,1,0,1,0,0,0,0,0,0,3.086356414343004,3.896805106931062,2.0306348219860992
Flat / apartment,El Guinardó,Barcelona,265000.0,65,3,1,3,1967.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.896805106931062,2.0306348219860992
Flat / apartment,Canyelles,Barcelona,235000.0,93,3,1,10,1974.0,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,2.195563057632023,2.0306348219860992
Flat / apartment,Sant Martí de Provençals,Barcelona,339000.0,77,3,2,6,1980.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.219918013021461,2.0306348219860992
Flat / apartment,Sant Martí,Barcelona,595000.0,174,5,2,7,1960.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992
Flat / apartment,Sant Martí de Provençals,Barcelona,258000.0,90,3,1,0,1960.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.219918013021461,2.0306348219860992
Flat / apartment,Sant Martí de Provençals,Barcelona,424000.0,62,2,2,0,1968.1363636363637,0,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.219918013021461,2.0306348219860992
Flat / apartment,Sant Martí de Provençals,Barcelona,335000.0,106,4,2,4,1965.0,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,3.219918013021461,2.0306348219860992
Flat / apartment,Sant Martí,Barcelona,330000.0,92,4,2,1,1965.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,4.371079205477762,2.0306348219860992
Flat / apartment,Sant Martí de Provençals,Barcelona,335000.0,106,4,1,4,1968.1363636363637,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.219918013021461,2.0306348219860992
Penthouse,La Marina del Port,Barcelona,380000.0,106,4,2,8,1986.0,1,1,0,1,1,0,1,0,0,0,1,3.086356414343004,2.8429967163130785,3.0305791993286255
Flat / apartment,La Marina del Port,Barcelona,329000.0,88,4,2,2,1977.3434343434344,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,La Marina del Port,Barcelona,229000.0,90,3,1,3,1974.0,1,1,1,0,1,0,0,0,0,0,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,La Marina del Port,Barcelona,410000.0,107,4,2,8,1977.3434343434344,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,La Marina del Port,Barcelona,380000.0,91,4,2,8,1977.3434343434344,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,La Marina del Port,Barcelona,198000.0,90,3,1,2,1970.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,Sants-Montjuïc,Barcelona,214000.0,64,2,1,6,1962.0681818181818,1,1,1,0,1,0,0,0,0,1,0,3.086356414343004,3.1317820110923558,2.0306348219860992
Flat / apartment,La Marina del Port,Barcelona,170000.0,75,3,1,4,1955.0,1,0,0,1,1,0,0,0,0,0,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,Sants-Montjuïc,Barcelona,310000.0,72,1,1,0,1962.0681818181818,0,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.1317820110923558,2.0306348219860992
Flat / apartment,La Marina del Port,Barcelona,90000.0,87,4,1,1,1977.3434343434344,1,1,1,0,1,1,0,0,0,1,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,Nou Barris,Barcelona,210000.0,65,2,1,4,2008.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,1.827804765125539,2.0306348219860992
Flat / apartment,Les Roquetes,Barcelona,240000.0,114,3,2,2,1980.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,1.3394292303307977,2.0306348219860992
Flat / apartment,Nou Barris,Barcelona,125000.0,60,2,1,1,1969.0,1,0,0,1,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992
Flat / apartment,Les Roquetes,Barcelona,135000.0,50,2,1,2,1960.0,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,1.3394292303307977,2.0306348219860992
Duplex,Nou Barris,Barcelona,199000.0,96,3,1,1,1971.581818181818,1,0,1,0,1,0,0,0,0,0,0,3.086356414343004,1.827804765125539,2.866960588752642
Flat / apartment,Fondo,Santa Coloma de Gramenet,260000.0,80,3,2,1,2021.0,1,1,1,1,1,0,0,0,0,1,1,1.0,1.4041945985049433,2.0306348219860992
Flat / apartment,Fondo,Santa Coloma de Gramenet,106000.0,83,3,1,2,1970.8064516129032,1,0,0,0,1,1,0,0,0,0,1,1.0,1.4041945985049433,2.0306348219860992
Flat / apartment,El Raval,Santa Coloma de Gramenet,117000.0,60,2,1,1,1969.0,1,0,0,1,1,0,0,0,0,0,1,1.0,3.0609000108096422,2.0306348219860992
Flat / apartment,Centre,Santa Coloma de Gramenet,159900.0,65,3,1,2,1970.0,1,0,0,1,1,0,0,0,0,0,0,1.0,3.140219810596927,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,101500.0,57,2,1,1,1974.9066666666668,0,0,0,1,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Singuerlín,Santa Coloma de Gramenet,125000.0,77,3,1,1,1977.75,1,1,0,0,1,1,0,0,0,1,1,1.0,2.1279628647214857,2.0306348219860992
Flat / apartment,Riera Alta - Llatí,Santa Coloma de Gramenet,87000.0,78,2,1,0,1977.7619047619048,1,0,0,0,1,1,0,0,0,0,0,1.0,2.448547427494136,2.0306348219860992
Flat / apartment,Santa Rosa - Can Mariner,Santa Coloma de Gramenet,95000.0,60,2,1,2,1966.0,1,0,0,0,1,1,0,0,0,0,0,1.0,1.3753653318664094,2.0306348219860992
Flat / apartment,Centre,Santa Coloma de Gramenet,235000.0,80,3,1,3,1974.1209677419354,1,1,0,1,1,0,0,0,0,1,1,1.0,3.140219810596927,2.0306348219860992
Flat / apartment,Riera Alta - Llatí,Santa Coloma de Gramenet,83000.0,61,1,1,2,1977.7619047619048,1,0,0,0,1,1,0,0,0,0,1,1.0,2.448547427494136,2.0306348219860992
Flat / apartment,Fondo,Santa Coloma de Gramenet,82000.0,71,2,1,0,1970.8064516129032,1,0,0,0,1,1,0,0,0,0,1,1.0,1.4041945985049433,2.0306348219860992
Flat / apartment,El Raval,Santa Coloma de Gramenet,99000.0,89,3,1,1,1911.8142857142857,1,0,0,0,1,0,0,0,0,0,1,1.0,3.0609000108096422,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,65700.0,44,2,1,1,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,70600.0,55,3,1,2,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,94500.0,65,3,1,0,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,108400.0,81,3,1,3,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,El Raval,Santa Coloma de Gramenet,140000.0,70,3,1,0,1979.0,1,1,0,0,1,0,0,0,0,0,1,1.0,3.0609000108096422,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,95000.0,65,2,1,0,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,90300.0,42,3,1,2,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,102600.0,49,3,1,0,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Studio flat,Santa Coloma de Gramenet,Santa Coloma de Gramenet,112000.0,53,0,1,1,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,1.0
Flat / apartment,Singuerlín,Santa Coloma de Gramenet,189000.0,60,3,1,2,1977.75,1,0,0,1,1,0,0,0,0,0,1,1.0,2.1279628647214857,2.0306348219860992
Flat / apartment,Singuerlín,Santa Coloma de Gramenet,249000.0,220,3,3,0,1977.75,1,1,0,0,1,0,0,0,0,1,1,1.0,2.1279628647214857,2.0306348219860992
Penthouse,La Font de la Guatlla,Barcelona,275000.0,87,4,1,6,1954.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.919654615941088,3.0305791993286255
Detached house,Sarrià-Sant Gervasi,Barcelona,2200000.0,570,7,6,4,2007.0,0,0,1,0,1,0,1,1,1,0,1,3.086356414343004,12.890812273932964,4.819513954361332
Duplex,Sant Gervasi - La Bonanova,Barcelona,1990000.0,278,6,4,8,1963.0,1,1,1,1,1,1,0,0,0,1,1,3.086356414343004,10.785396891509745,2.866960588752642
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,1150000.0,192,4,3,8,1969.323076923077,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,850000.0,110,3,2,1,2007.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,915000.0,204,5,3,2,2023.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,470000.0,90,4,1,3,1942.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,730000.0,126,2,2,0,2009.0,1,0,0,0,1,0,0,0,0,1,0,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,788000.0,119,3,2,0,1969.323076923077,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,1150000.0,195,4,2,7,1954.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Vilapicina i la Torre Llobeta,Barcelona,255000.0,70,2,1,3,1975.4054054054054,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.4190342416204484,2.0306348219860992
Duplex,Vilapicina i la Torre Llobeta,Barcelona,690000.0,193,3,3,1,2004.0,1,0,1,1,1,0,1,0,0,1,1,3.086356414343004,3.4190342416204484,2.866960588752642
Flat / apartment,Vilapicina i la Torre Llobeta,Barcelona,219000.0,67,3,1,1,1966.0,0,1,0,0,1,1,0,0,0,0,1,3.086356414343004,3.4190342416204484,2.0306348219860992
Flat / apartment,Nou Barris,Barcelona,219000.0,74,3,1,1,1959.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992
Duplex,Vilapicina i la Torre Llobeta,Barcelona,450000.0,250,3,2,0,1969.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.4190342416204484,2.866960588752642
Flat / apartment,Nou Barris,Barcelona,192000.0,45,2,1,0,1956.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992
Flat / apartment,Nou Barris,Barcelona,199000.0,80,3,1,1,1971.581818181818,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992
Terraced house,Provençals del Poblenou,Barcelona,765000.0,115,4,2,0,1978.2666666666667,0,0,1,0,1,0,0,1,1,1,1,3.086356414343004,4.398477570891364,3.551799764176225
Flat / apartment,Sant Martí,Barcelona,169500.0,66,3,1,0,1973.7735849056603,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,4.371079205477762,2.0306348219860992
Studio flat,Hostafrancs,Barcelona,140000.0,32,0,1,3,1936.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,2.8562462322160598,1.0
Flat / apartment,Sants-Montjuïc,Barcelona,310000.0,90,4,2,1,1962.0681818181818,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.1317820110923558,2.0306348219860992
Studio flat,Hostafrancs,Barcelona,305000.0,76,0,2,0,1936.5454545454545,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,2.8562462322160598,1.0
Flat / apartment,Pedralbes,Barcelona,848000.0,154,3,1,0,1961.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,1395000.0,182,4,2,4,1982.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,1150000.0,134,3,2,2,1977.0,1,1,0,0,1,0,1,0,0,1,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,1190000.0,188,5,3,2,1972.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,1250000.0,188,4,4,3,1979.0,1,1,1,0,1,1,1,0,0,0,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,690000.0,90,2,1,1,1969.8555555555556,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,12.04174482504791,2.0306348219860992
Penthouse,Les Corts,Barcelona,2700000.0,239,6,4,5,1970.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,7.1237893952033104,3.0305791993286255
Flat / apartment,Les Corts,Barcelona,490000.0,85,2,2,4,1952.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,7.1237893952033104,2.0306348219860992
Flat / apartment,Navas,Barcelona,265000.0,83,3,1,1,1947.25,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.776064126123579,2.0306348219860992
Duplex,Sant Andreu,Barcelona,820000.0,330,3,3,0,1951.0,0,0,1,0,1,0,0,0,0,1,1,3.086356414343004,3.467960665868322,2.866960588752642
Flat / apartment,El Poblenou,Barcelona,280000.0,65,3,1,4,1975.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.68448275862069,2.0306348219860992
Flat / apartment,Sant Martí,Barcelona,535000.0,62,1,1,0,1973.7735849056603,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992
Penthouse,Sant Martí,Barcelona,850000.0,112,3,2,0,1973.7735849056603,1,1,1,0,1,0,0,0,0,1,0,3.086356414343004,4.371079205477762,3.0305791993286255
Flat / apartment,El Poblenou,Barcelona,530000.0,75,2,2,1,1900.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,5.68448275862069,2.0306348219860992
Flat / apartment,La Bordeta,Barcelona,289000.0,69,2,1,1,1971.8,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,3.0065721526359135,2.0306348219860992
Flat / apartment,La Bordeta,Barcelona,298000.0,69,2,1,1,1969.0,1,1,0,1,1,0,1,0,0,1,1,3.086356414343004,3.0065721526359135,2.0306348219860992
Flat / apartment,La Bordeta,Barcelona,278000.0,70,3,1,2,1971.8,0,1,0,1,1,1,0,0,0,1,1,3.086356414343004,3.0065721526359135,2.0306348219860992
Flat / apartment,La Bordeta,Barcelona,289000.0,69,2,1,1,1969.0,0,1,0,0,1,0,1,0,0,0,1,3.086356414343004,3.0065721526359135,2.0306348219860992
Flat / apartment,La Bordeta,Barcelona,580000.0,150,5,2,7,1980.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.0065721526359135,2.0306348219860992
Flat / apartment,La Bordeta,Barcelona,212750.0,97,2,1,0,1971.8,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.0065721526359135,2.0306348219860992
Flat / apartment,La Bordeta,Barcelona,469200.0,129,4,2,1,2002.0,1,1,0,1,1,1,0,0,0,1,1,3.086356414343004,3.0065721526359135,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,470000.0,53,1,1,0,1961.3165829145728,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,1280000.0,212,5,5,2,1977.0,1,1,1,0,1,1,1,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992
